file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,read/1[net.minestom.server.tag.N],false,50,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,(initializer 1),false,45,0,25,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,"Entry/3[NBTType<N>,Function<N,T>,Function<T,N>]",false,46,3,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,(initializer 2),false,57,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,write/1[net.minestom.server.tag.T],false,54,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,intArrayToUuid/1[int[]],false,74,1,0,0,0,1,0,5,1,2,1,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,14,10,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,uuidToIntArray/1[java.util.UUID],false,59,1,0,0,0,1,2,10,1,3,1,2,0,0,0,0,0,2,0,7,7,2,0,0,0,0,10,10,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\tag\Serializers.java,net.minestom.server.tag.Serializers,fromTagSerializer/1[net.minestom.server.tag.TagSerializer<T>],false,31,6,2,2,0,3,6,13,5,2,1,6,0,0,0,1,0,0,0,0,1,0,2,0,0,2,13,8,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,constantWrite/0,false,50,1,0,0,0,4,2,10,0,4,0,2,0,0,3,0,0,0,0,4,4,0,3,0,0,0,6,1,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,setup/0,false,22,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,incrWrite/0,false,27,1,0,0,0,4,2,11,0,5,0,2,0,0,3,0,0,0,0,4,5,0,3,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,fill/0,false,67,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,constantWriteAll/0,false,62,1,0,0,0,1,1,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\jmh-benchmarks\src\jmh\java\net\minestom\server\instance\palette\PaletteSetBenchmark.java,net.minestom.server.instance.palette.PaletteSetBenchmark,incrWriteAll/0,false,40,1,0,0,0,1,3,9,1,5,0,3,0,0,0,0,0,0,0,2,2,1,1,0,0,1,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerSpawnEvent.java,net.minestom.server.event.player.PlayerSpawnEvent,getSpawnInstance/0,false,29,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerSpawnEvent.java,net.minestom.server.event.player.PlayerSpawnEvent,"PlayerSpawnEvent/3[net.minestom.server.event.player.Player,net.minestom.server.event.player.Instance,boolean]",true,17,3,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerSpawnEvent.java,net.minestom.server.event.player.PlayerSpawnEvent,getPlayer/0,false,43,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerSpawnEvent.java,net.minestom.server.event.player.PlayerSpawnEvent,isFirstSpawn/0,false,38,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\ArgumentGroup.java,net.minestom.server.command.builder.arguments.ArgumentGroup,group/0,false,44,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\ArgumentGroup.java,net.minestom.server.command.builder.arguments.ArgumentGroup,parser/0,false,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\ArgumentGroup.java,net.minestom.server.command.builder.arguments.ArgumentGroup,"ArgumentGroup/2[java.lang.String,net.minestom.server.command.builder.arguments.Argument<?>[]]",true,19,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\command\builder\arguments\ArgumentGroup.java,net.minestom.server.command.builder.arguments.ArgumentGroup,parse/1[java.lang.String],false,26,5,4,0,4,2,4,10,1,2,1,4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\entity\EntityMetaTest.java,net.minestom.server.entity.EntityMetaTest,ensureRegistration/0,false,13,3,0,0,0,3,7,11,0,3,0,7,0,0,1,1,0,0,1,0,3,1,2,0,0,0,16,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,handleAutoViewRemoval/1[net.minestom.server.entity.Entity],false,114,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,EntityView/1[net.minestom.server.entity.Entity],true,34,4,0,0,0,9,7,28,1,8,1,7,0,0,0,2,0,0,0,0,7,0,4,0,0,4,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,"handleAutoView/3[net.minestom.server.entity.Entity,java.util.function.Consumer<net.minestom.server.entity.Entity>,java.util.function.Consumer<net.minestom.server.entity.Player>]",false,118,3,4,2,2,9,6,8,0,0,3,6,0,0,0,2,0,0,0,0,0,0,2,0,0,0,10,2,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,manualRemove/1[net.minestom.server.entity.Player],false,86,2,1,1,0,3,2,10,3,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,"updateTracker/2[net.minestom.server.entity.Instance,net.minestom.server.entity.Point]",false,68,5,0,0,0,2,0,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,"TrackedLocation/2[net.minestom.server.entity.Instance,net.minestom.server.entity.Point]",false,72,3,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,forManuals/1[java.util.function.Consumer<net.minestom.server.entity.Player>],false,97,2,1,1,0,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,handleAutoViewAddition/1[net.minestom.server.entity.Entity],false,110,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,manualAdd/1[net.minestom.server.entity.Player],false,75,2,1,1,0,3,2,10,3,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\entity\EntityView.java,net.minestom.server.entity.EntityView,hasPredictableViewers/0,false,103,0,1,1,0,2,2,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,setCancelled/1[boolean],false,85,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,getPlayer/0,false,90,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,getBlockPosition/0,false,75,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,isCancelled/0,false,80,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,getBlock/0,false,39,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,"PlayerBlockBreakEvent/5[net.minestom.server.event.player.Player,net.minestom.server.event.player.Block,net.minestom.server.event.player.Block,net.minestom.server.event.player.Point,net.minestom.server.event.player.BlockFace]",true,24,5,0,0,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,getResultBlock/0,false,48,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,getBlockFace/0,false,57,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\event\player\PlayerBlockBreakEvent.java,net.minestom.server.event.player.PlayerBlockBreakEvent,setResultBlock/1[net.minestom.server.event.player.Block],false,66,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,"set/2[net.minestom.server.item.Tag<T>,T]",false,227,6,0,0,0,1,1,4,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,amount/1[int],false,204,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,lore/1[java.util.List<? extends net.minestom.server.item.Component>],false,238,4,2,0,2,1,2,3,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,6,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,meta/1[net.minestom.server.item.ItemMeta],false,213,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,displayName/1[net.minestom.server.item.Component],false,233,6,2,0,2,1,2,3,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,7,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,meta/1[java.util.function.Consumer<net.minestom.server.item.ItemMeta.Builder>],false,216,4,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,build/0,false,223,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,lore/1[net.minestom.server.item.Component[]],false,243,5,2,0,2,1,2,3,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5,65536,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,(initializer 2),false,203,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,meta/1[net.minestom.server.item.NBTCompound],false,210,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,meta/1[net.minestom.server.item.TagHandler],false,207,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\ItemStack.java,net.minestom.server.item.ItemStack$Builder,"meta/2[java.lang.Class<T>,java.util.function.Consumer<V>]",false,219,6,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\InterfaceUtils.java,net.minestom.server.utils.InterfaceUtils,"flipBiConsumer/1[java.util.function.BiConsumer<U,T>]",false,10,2,0,0,0,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\utils\InterfaceUtils.java,net.minestom.server.utils.InterfaceUtils,InterfaceUtils/0,true,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\firework\FireworkEffectType.java,net.minestom.server.item.firework.FireworkEffectType,(initializer 1),false,18,1,25,0,25,2,2,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,8,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\firework\FireworkEffectType.java,net.minestom.server.item.firework.FireworkEffectType,byId/1[byte],false,36,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\firework\FireworkEffectType.java,net.minestom.server.item.firework.FireworkEffectType,getType/0,false,45,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\item\firework\FireworkEffectType.java,net.minestom.server.item.firework.FireworkEffectType,FireworkEffectType/1[byte],true,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\snapshot\Snapshotable.java,net.minestom.server.snapshot.Snapshotable,updateSnapshot/1[net.minestom.server.snapshot.SnapshotUpdater],false,25,3,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,65536,0,true
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\thread\ThreadDispatcherTest.java,net.minestom.server.thread.ThreadDispatcherTest,partitionTick/0,false,48,3,0,0,0,2,12,22,0,8,0,12,0,0,1,0,0,0,0,9,6,2,1,0,0,2,13,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\thread\ThreadDispatcherTest.java,net.minestom.server.thread.ThreadDispatcherTest,threadUpdate/0,false,106,4,0,0,0,2,18,46,0,8,0,18,0,0,1,0,0,0,1,2,7,0,1,2,0,1,36,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\thread\ThreadDispatcherTest.java,net.minestom.server.thread.ThreadDispatcherTest,uniqueThread/0,false,77,5,0,0,0,1,20,21,0,8,0,20,0,0,0,0,0,1,0,4,6,0,1,0,0,2,19,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\thread\ThreadDispatcherTest.java,net.minestom.server.thread.ThreadDispatcherTest,elementTick/0,false,20,4,0,0,0,1,14,21,0,5,0,14,0,0,0,0,0,0,0,6,4,0,0,0,0,2,15,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,getModifiers/0,false,98,2,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,refreshCachedValue/0,false,114,2,9,4,5,5,11,18,0,6,0,11,3,1,3,4,0,2,0,1,7,2,1,0,0,3,23,2,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,removeModifier/1[net.minestom.server.attribute.AttributeModifier],false,77,3,2,0,2,1,2,3,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,getAttribute/0,false,34,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,getBaseValue/0,false,44,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,removeModifier/1[java.util.UUID],false,86,2,2,1,1,2,2,5,0,0,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,18,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,setBaseValue/1[float],false,54,1,1,0,1,2,1,6,0,0,1,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,10,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,"AttributeInstance/2[net.minestom.server.attribute.Attribute,java.util.function.Consumer<net.minestom.server.attribute.AttributeInstance>]",true,22,4,1,0,1,1,2,6,0,0,2,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,addModifier/1[net.minestom.server.attribute.AttributeModifier],false,66,3,2,0,2,2,3,5,0,0,1,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,12,1,0,true
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeInstance.java,net.minestom.server.attribute.AttributeInstance,getValue/0,false,107,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
D:\OOD\Minestom-master\Minestom-master\jcstress-tests\src\jcstress\java\net\minestom\server\tag\TagUpdatePathRehashTest.java,net.minestom.server.tag.TagUpdatePathRehashTest,(initializer 1),false,20,1,25,0,25,2,4,7,0,2,0,4,0,0,1,0,0,0,2,1,3,1,1,0,0,0,12,8,0,false
D:\OOD\Minestom-master\Minestom-master\jcstress-tests\src\jcstress\java\net\minestom\server\tag\TagUpdatePathRehashTest.java,net.minestom.server.tag.TagUpdatePathRehashTest,actor3/0,false,45,1,0,0,0,2,2,5,0,1,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\jcstress-tests\src\jcstress\java\net\minestom\server\tag\TagUpdatePathRehashTest.java,net.minestom.server.tag.TagUpdatePathRehashTest,arbiter/1[net.minestom.server.tag.L_Result],false,53,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
D:\OOD\Minestom-master\Minestom-master\jcstress-tests\src\jcstress\java\net\minestom\server\tag\TagUpdatePathRehashTest.java,net.minestom.server.tag.TagUpdatePathRehashTest,actor2/0,false,38,1,0,0,0,2,1,5,0,2,0,1,0,0,1,0,0,0,0,3,1,1,1,0,0,1,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\jcstress-tests\src\jcstress\java\net\minestom\server\tag\TagUpdatePathRehashTest.java,net.minestom.server.tag.TagUpdatePathRehashTest,actor1/0,false,31,1,0,0,0,2,1,5,0,2,0,1,0,0,1,0,0,0,0,3,1,1,1,0,0,1,3,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeOperation.java,net.minestom.server.attribute.AttributeOperation,getId/0,false,17,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeOperation.java,net.minestom.server.attribute.AttributeOperation,fromId/1[int],false,21,2,0,0,0,3,0,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,9,0,false
D:\OOD\Minestom-master\Minestom-master\src\main\java\net\minestom\server\attribute\AttributeOperation.java,net.minestom.server.attribute.AttributeOperation,AttributeOperation/1[int],true,13,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,air/1[net.minestom.server.instance.Env],false,68,3,0,0,0,1,15,13,0,5,1,15,0,0,0,0,0,0,0,16,3,1,1,0,0,2,10,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,fillHeight/1[net.minestom.server.instance.Env],false,82,3,0,0,0,2,14,15,0,5,1,14,0,0,1,0,0,0,1,13,4,1,1,0,0,1,13,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,local/1[net.minestom.server.instance.Env],false,17,3,0,0,0,1,13,14,0,5,1,13,0,0,0,0,0,0,0,8,4,0,1,0,0,1,11,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,size/1[net.minestom.server.instance.Env],false,32,4,0,0,0,1,14,14,0,5,1,14,0,0,0,0,0,0,0,14,4,1,1,0,0,2,18,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,signal/1[net.minestom.server.instance.Env],false,49,3,0,0,0,1,14,18,0,5,1,14,0,0,0,0,0,0,0,22,4,0,1,0,0,1,12,1,0,false
D:\OOD\Minestom-master\Minestom-master\src\test\java\net\minestom\server\instance\GeneratorForkIntegrationTest.java,net.minestom.server.instance.GeneratorForkIntegrationTest,biome/1[net.minestom.server.instance.Env],false,98,4,0,0,0,1,14,11,0,4,1,14,0,0,0,0,0,0,0,8,3,0,1,0,0,3,10,1,0,false
